Measurement time,Year,Month,WaterYear,TWtrQuadraLimpetQ_level,TWtrQuadraLimpetQ_flags,TWtrQuadraLimpetUNESCO_Q_level,TWtrQuadraLimpet,TWtrQuadraLimpetMed,TWtrQuadraLimpetAvg,TWtrQuadraLimpetMin,TWtrQuadraLimpetMax 
2019-08-22 01:00:00,2019,Aug,2018-2019,1,,2,12.38646,12.3962,12.3878325,12.27638,12.46923
2019-08-22 02:00:00,2019,Aug,2018-2019,1,,2,12.33593,12.35365,12.3379391666667,12.24204,12.38979
2019-08-22 03:00:00,2019,Aug,2018-2019,1,,2,12.4869,12.44335,12.4480983333333,12.2823,12.63524
2019-08-22 04:00:00,2019,Aug,2018-2019,1,,2,12.82552,12.53975,12.5944233333333,12.46813,12.87404
2019-08-22 05:00:00,2019,Aug,2018-2019,1,,2,12.55049,12.5296,12.5230483333333,12.35373,12.83613
2019-08-22 06:00:00,2019,Aug,2018-2019,1,,2,13.30858,13.219,13.1693708333333,12.69602,13.409
2019-08-22 07:00:00,2019,Aug,2018-2019,1,,2,12.7637,12.94285,12.9796641666667,12.7637,13.34822
2019-08-22 08:00:00,2019,Aug,2018-2019,1,,2,11.66206,12.32115,12.2512575,11.66206,12.85441
2019-08-22 09:00:00,2019,Aug,2018-2019,1,,2,11.18754,11.506975,11.4347275,11.11694,11.64205
2019-08-22 10:00:00,2019,Aug,2018-2019,1,,2,11.00232,11.05445,11.1346133333333,10.92244,11.45596
2019-08-22 11:00:00,2019,Aug,2018-2019,1,,2,11.31977,11.33155,11.3114825,11.04085,11.47289
2019-08-22 12:00:00,2019,Aug,2018-2019,1,,2,11.26776,11.25785,11.2877341666667,11.21952,11.42147
2019-08-22 13:00:00,2019,Aug,2018-2019,1,,2,11.58531,11.395,11.403085,11.30077,11.58531
2019-08-22 14:00:00,2019,Aug,2018-2019,1,,2,11.3645,11.3564,11.4047408333333,11.2242,11.64683
2019-08-22 15:00:00,2019,Aug,2018-2019,1,,2,11.30152,11.36345,11.3492266666667,11.28526,11.39072
2019-08-22 16:00:00,2019,Aug,2018-2019,1,,2,11.47925,11.37985,11.3903925,11.30361,11.52543
2019-08-22 17:00:00,2019,Aug,2018-2019,1,,2,12.0608,11.76535,11.7439133333333,11.41009,12.08544
2019-08-22 18:00:00,2019,Aug,2018-2019,1,,2,12.78004,12.40435,12.4295883333333,12.14206,12.78004
2019-08-22 19:00:00,2019,Aug,2018-2019,1,,2,12.5936,12.6469,12.6572883333333,12.41644,12.85236
2019-08-22 20:00:00,2019,Aug,2018-2019,1,,2,11.89579,12.10295,12.172835,11.89579,12.56417
2019-08-22 21:00:00,2019,Aug,2018-2019,1,,2,11.96916,11.99895,12.0017783333333,11.79812,12.23728
2019-08-22 22:00:00,2019,Aug,2018-2019,1,,2,11.42195,11.7513,11.7299566666667,11.42195,11.99338
2019-08-22 23:00:00,2019,Aug,2018-2019,1,,2,11.56753,11.74125,11.7300708333333,11.56071,11.8924
2019-08-23 00:00:00,2019,Aug,2018-2019,1,,2,11.39403,11.3984,11.4213666666667,11.36151,11.54766
2019-08-23 01:00:00,2019,Aug,2018-2019,1,,2,11.72367,11.66825,11.6601375,11.43318,11.73371
2019-08-23 02:00:00,2019,Aug,2018-2019,1,,2,11.18612,11.52425,11.4477941666667,11.15978,11.73506
2019-08-23 03:00:00,2019,Aug,2018-2019,1,,2,11.22389,11.31775,11.3138041666667,11.22389,11.41142
2019-08-23 04:00:00,2019,Aug,2018-2019,1,,2,11.40107,11.43425,11.4258833333333,11.25563,11.5108
2019-08-23 05:00:00,2019,Aug,2018-2019,1,,2,11.85861,11.7466,11.6865583333333,11.34356,12.00351
2019-08-23 06:00:00,2019,Aug,2018-2019,1,,2,12.1291,11.74785,11.81462,11.61347,12.13886
2019-08-23 07:00:00,2019,Aug,2018-2019,1,,2,12.02405,12.03665,12.0462916666667,12.00985,12.1026
2019-08-23 08:00:00,2019,Aug,2018-2019,1,,2,12.07801,12.10205,12.1404891666667,12.05391,12.33204
2019-08-23 09:00:00,2019,Aug,2018-2019,1,,2,11.43496,12.0253,11.9136141666667,11.43496,12.09476
2019-08-23 10:00:00,2019,Aug,2018-2019,1,,2,11.32435,11.44395,11.4352483333333,11.30006,11.56466
2019-08-23 11:00:00,2019,Aug,2018-2019,1,,2,11.33379,11.346775,11.3360933333333,11.3027,11.36049
2019-08-23 12:00:00,2019,Aug,2018-2019,1,,2,11.64466,11.4577,11.4712716666667,11.31989,11.64466
2019-08-23 13:00:00,2019,Aug,2018-2019,1,,2,11.72659,11.838,11.8136591666667,11.6968,11.9011
2019-08-23 14:00:00,2019,Aug,2018-2019,1,,2,11.38124,11.369,11.3727341666667,11.2378,11.60346
2019-08-23 15:00:00,2019,Aug,2018-2019,1,,2,11.33008,11.31715,11.3347925,11.29968,11.41166
2019-08-23 16:00:00,2019,Aug,2018-2019,1,,2,11.48936,11.3388,11.3792883333333,11.25266,11.59083
2019-08-23 17:00:00,2019,Aug,2018-2019,1,,2,12.03709,11.90355,11.85866,11.50784,12.07215
2019-08-23 18:00:00,2019,Aug,2018-2019,1,,2,12.64704,12.12845,12.194885,12.04345,12.64704
2019-08-23 19:00:00,2019,Aug,2018-2019,1,,2,12.30359,12.5997,12.52367,12.29224,12.69913
2019-08-23 20:00:00,2019,Aug,2018-2019,1,,2,12.43865,12.41325,12.4126208333333,12.31103,12.49793
2019-08-23 21:00:00,2019,Aug,2018-2019,1,,2,11.81893,12.317025,12.2463116666667,11.81893,12.47308
2019-08-23 22:00:00,2019,Aug,2018-2019,1,,2,11.98831,11.976625,11.9516516666667,11.79423,12.08211
2019-08-23 23:00:00,2019,Aug,2018-2019,1,,2,11.76268,11.852525,11.8665466666667,11.76268,12.0604
2019-08-24 00:00:00,2019,Aug,2018-2019,1,,2,11.95405,11.9155,11.9054408333333,11.76305,12.0653
2019-08-24 01:00:00,2019,Aug,2018-2019,1,,2,11.84507,11.8368,11.79776,11.61263,11.94951
2019-08-24 02:00:00,2019,Aug,2018-2019,1,,2,12.18432,12.0434,12.0296416666667,11.85279,12.18432
2019-08-24 03:00:00,2019,Aug,2018-2019,1,,2,11.80105,11.876025,11.8826433333333,11.7761,12.08483
2019-08-24 04:00:00,2019,Aug,2018-2019,1,,2,12.16965,12.1969,12.16465,11.83418,12.28006
2019-08-24 05:00:00,2019,Aug,2018-2019,1,,2,12.18832,12.248,12.2661916666667,12.18771,12.4026
2019-08-24 06:00:00,2019,Aug,2018-2019,1,,2,12.29995,12.2491,12.2559141666667,12.17136,12.35336
2019-08-24 07:00:00,2019,Aug,2018-2019,1,,2,12.49203,12.55905,12.5232025,12.32551,12.69789
2019-08-24 08:00:00,2019,Aug,2018-2019,1,,2,12.5229,12.51995,12.5211658333333,12.44147,12.59866
2019-08-24 09:00:00,2019,Aug,2018-2019,1,,2,12.12862,12.16725,12.1474791666667,11.99606,12.46336
2019-08-24 10:00:00,2019,Aug,2018-2019,1,,2,12.11126,12.234025,12.1960033333333,12.03223,12.37035
2019-08-24 11:00:00,2019,Aug,2018-2019,1,,2,12.07014,11.9837,11.9895366666667,11.92989,12.07014
2019-08-24 12:00:00,2019,Aug,2018-2019,1,,2,12.01295,12.04645,12.0249333333333,11.90525,12.1131
2019-08-24 13:00:00,2019,Aug,2018-2019,1,,2,12.08343,12.03265,11.9259058333333,11.57175,12.13851
2019-08-24 14:00:00,2019,Aug,2018-2019,1,,2,12.05706,12.023375,12.0235516666667,11.98141,12.07883
2019-08-24 15:00:00,2019,Aug,2018-2019,1,,2,12.06969,11.9852,11.9651033333333,11.82364,12.06969
2019-08-24 16:00:00,2019,Aug,2018-2019,1,,2,12.08254,11.99145,11.9659491666667,11.75886,12.08482
2019-08-24 17:00:00,2019,Aug,2018-2019,1,,2,12.03644,11.95525,11.9504041666667,11.74987,12.09963
2019-08-24 18:00:00,2019,Aug,2018-2019,1,,2,12.46395,12.0287,12.10245,11.82446,12.46395
2019-08-24 19:00:00,2019,Aug,2018-2019,1,,2,12.63567,12.541625,12.5490666666667,12.40553,12.66435
2019-08-24 20:00:00,2019,Aug,2018-2019,1,,2,12.81827,12.6972,12.7110941666667,12.63062,12.81827
2019-08-24 21:00:00,2019,Aug,2018-2019,1,,2,12.29333,12.8442,12.8060041666667,12.29333,12.95207
2019-08-24 22:00:00,2019,Aug,2018-2019,1,,2,12.11356,12.10975,12.1104608333333,12.07481,12.1779
2019-08-24 23:00:00,2019,Aug,2018-2019,1,,2,11.94821,12.05175,12.0354283333333,11.94699,12.12145
2019-08-25 00:00:00,2019,Aug,2018-2019,1,,2,11.80767,11.82615,11.8726841666667,11.8021,11.98197
2019-08-25 01:00:00,2019,Aug,2018-2019,1,,2,11.37972,11.8223,11.7211658333333,11.37972,11.8704
2019-08-25 02:00:00,2019,Aug,2018-2019,1,,2,11.55093,11.5242,11.5049191666667,11.39569,11.59592
2019-08-25 03:00:00,2019,Aug,2018-2019,1,,2,11.82739,11.81425,11.8020283333333,11.61406,11.93632
2019-08-25 04:00:00,2019,Aug,2018-2019,1,,2,11.79978,11.6145,11.6402691666667,11.54472,11.79978
2019-08-25 05:00:00,2019,Aug,2018-2019,1,,2,11.60161,11.7709,11.7735583333333,11.60161,11.89526
2019-08-25 06:00:00,2019,Aug,2018-2019,1,,2,11.79581,11.547175,11.5665725,11.47897,11.79581
2019-08-25 07:00:00,2019,Aug,2018-2019,1,,2,11.64656,11.57735,11.5797041666667,11.42542,11.84517
2019-08-25 08:00:00,2019,Aug,2018-2019,1,,2,11.6817,11.6485,11.6527041666667,11.57511,11.71827
2019-08-25 09:00:00,2019,Aug,2018-2019,1,,2,11.68817,11.7356,11.7563925,11.67311,11.91225
2019-08-25 10:00:00,2019,Aug,2018-2019,1,,2,11.76676,11.66295,11.6732391666667,11.60719,11.76676
2019-08-25 11:00:00,2019,Aug,2018-2019,1,,2,11.4383,11.4872,11.5277841666667,11.40585,11.80385
2019-08-25 12:00:00,2019,Aug,2018-2019,1,,2,11.43988,11.5942,11.5684525,11.43988,11.63813
2019-08-25 13:00:00,2019,Aug,2018-2019,1,,2,10.85169,11.170175,11.12069,10.81234,11.31268
2019-08-25 14:00:00,2019,Aug,2018-2019,1,,2,11.0719,11.06615,11.0960641666667,10.94014,11.37902
2019-08-25 15:00:00,2019,Aug,2018-2019,1,,2,10.8863,11.1403,11.1162425,10.8863,11.29121
2019-08-25 16:00:00,2019,Aug,2018-2019,1,,2,11.19439,11.07815,11.1138916666667,10.89493,11.2951
2019-08-25 17:00:00,2019,Aug,2018-2019,1,,2,10.88717,10.94395,10.9759516666667,10.88717,11.10201
2019-08-25 18:00:00,2019,Aug,2018-2019,1,,2,10.72688,10.92975,10.9000766666667,10.72688,11.05569
2019-08-25 19:00:00,2019,Aug,2018-2019,1,,2,11.35162,11.09415,11.0510441666667,10.75575,11.35162
2019-08-25 20:00:00,2019,Aug,2018-2019,1,,2,12.21237,11.6722,11.7580216666667,11.5229,12.21237
2019-08-25 21:00:00,2019,Aug,2018-2019,1,,2,11.82044,12.26645,12.2374308333333,11.82044,12.4956
2019-08-25 22:00:00,2019,Aug,2018-2019,1,,2,12.08286,11.9217,11.9468916666667,11.69986,12.16048
2019-08-25 23:00:00,2019,Aug,2018-2019,1,,2,12.1221,12.1087,12.0802475,11.93198,12.1291
2019-08-26 00:00:00,2019,Aug,2018-2019,1,,2,11.64138,12.11565,12.0459683333333,11.64138,12.27471
2019-08-26 01:00:00,2019,Aug,2018-2019,1,,2,11.17879,11.651575,11.5490141666667,11.17879,11.79232
2019-08-26 02:00:00,2019,Aug,2018-2019,1,,2,11.28751,11.17825,11.2109875,11.0964,11.42463
2019-08-26 03:00:00,2019,Aug,2018-2019,1,,2,11.50163,11.09735,11.1758433333333,11.07767,11.50163
2019-08-26 04:00:00,2019,Aug,2018-2019,1,,2,11.35547,11.358725,11.35476,11.28575,11.44714
2019-08-26 05:00:00,2019,Aug,2018-2019,1,,2,11.49019,11.4256,11.4212391666667,11.35994,11.49019
2019-08-26 06:00:00,2019,Aug,2018-2019,1,,2,11.69104,11.6111,11.6043025,11.50701,11.69104
2019-08-26 07:00:00,2019,Aug,2018-2019,1,,2,11.43571,11.513125,11.5274666666667,11.43276,11.70921
2019-08-26 08:00:00,2019,Aug,2018-2019,1,,2,11.38447,11.406825,11.4400708333333,11.38447,11.5805
2019-08-26 09:00:00,2019,Aug,2018-2019,1,,2,11.46269,11.417225,11.4354541666667,11.38759,11.50243
2019-08-26 10:00:00,2019,Aug,2018-2019,1,,2,12.01445,11.9884,11.8960816666667,11.44864,12.05853
2019-08-26 11:00:00,2019,Aug,2018-2019,1,,2,11.58433,11.8677,11.8784016666667,11.58433,12.03097
2019-08-26 12:00:00,2019,Aug,2018-2019,1,,2,11.23278,11.2049,11.3108466666667,11.12317,11.7026
2019-08-26 13:00:00,2019,Aug,2018-2019,1,,2,11.28447,11.423,11.4434166666667,11.27675,11.66465
2019-08-26 14:00:00,2019,Aug,2018-2019,1,,2,11.27844,11.25195,11.247565,11.09898,11.37051
2019-08-26 15:00:00,2019,Aug,2018-2019,1,,2,11.50449,11.4177,11.41699,11.32015,11.50449
2019-08-26 16:00:00,2019,Aug,2018-2019,1,,2,10.90483,11.45885,11.2605208333333,10.80843,11.57697
2019-08-26 17:00:00,2019,Aug,2018-2019,1,,2,10.99418,11.06275,11.095845,10.93945,11.31488
2019-08-26 18:00:00,2019,Aug,2018-2019,1,,2,10.71706,10.84815,10.8462233333333,10.71706,10.96973
2019-08-26 19:00:00,2019,Aug,2018-2019,1,,2,11.00243,10.9113,10.8796008333333,10.71138,11.07334
2019-08-26 20:00:00,2019,Aug,2018-2019,1,,2,11.25686,11.01325,11.0278916666667,10.82659,11.25686
2019-08-26 21:00:00,2019,Aug,2018-2019,1,,2,11.47655,11.43935,11.4241533333333,11.29691,11.48044
2019-08-26 22:00:00,2019,Aug,2018-2019,1,,2,11.45232,11.554625,11.5510008333333,11.43539,11.66766
2019-08-26 23:00:00,2019,Aug,2018-2019,1,,2,11.73037,11.695325,11.7035725,11.53196,11.86028
2019-08-27 00:00:00,2019,Aug,2018-2019,1,,2,11.92951,11.733025,11.7441775,11.63413,11.92951
2019-08-27 01:00:00,2019,Aug,2018-2019,1,,2,11.7704,11.6664,11.7098525,11.42772,12.11668
2019-08-27 02:00:00,2019,Aug,2018-2019,1,,2,11.36318,11.63565,11.6172566666667,11.36318,11.75517
2019-08-27 03:00:00,2019,Aug,2018-2019,1,,2,11.23454,11.21195,11.191175,11.11001,11.31845
2019-08-27 04:00:00,2019,Aug,2018-2019,1,,2,11.37997,11.35,11.3252191666667,11.2307,11.38885
2019-08-27 05:00:00,2019,Aug,2018-2019,1,,2,11.37997,11.3983,11.39683,11.37304,11.43207
2019-08-27 06:00:00,2019,Aug,2018-2019,1,,2,11.47556,11.29625,11.31191,11.16002,11.47556
2019-08-27 07:00:00,2019,Aug,2018-2019,1,,2,11.35877,11.4495,11.4688058333333,11.35877,11.621
2019-08-27 08:00:00,2019,Aug,2018-2019,1,,2,11.20965,11.23015,11.2403183333333,11.20965,11.33109
2019-08-27 09:00:00,2019,Aug,2018-2019,1,,2,11.07886,11.21635,11.2214375,11.07606,11.35166
2019-08-27 10:00:00,2019,Aug,2018-2019,1,,2,11.18816,11.15445,11.1944158333333,11.09068,11.40639
2019-08-27 11:00:00,2019,Aug,2018-2019,1,,2,11.85935,11.60305,11.6197491666667,11.3503,11.85935
2019-08-27 12:00:00,2019,Aug,2018-2019,1,,2,11.10143,11.87315,11.6724758333333,11.07214,11.92023
2019-08-27 13:00:00,2019,Aug,2018-2019,1,,2,10.87054,11.097925,11.1299333333333,10.87054,11.42459
2019-08-27 14:00:00,2019,Aug,2018-2019,1,,2,11.57235,11.279,11.2495441666667,10.88256,11.57235
2019-08-27 15:00:00,2019,Aug,2018-2019,1,,2,11.28014,11.188225,11.1941491666667,11.07144,11.38762
2019-08-27 16:00:00,2019,Aug,2018-2019,1,,2,11.46274,11.3376,11.3604958333333,11.29986,11.46274
2019-08-27 17:00:00,2019,Aug,2018-2019,1,,2,10.96771,11.105575,11.141045,10.96771,11.45434
2019-08-27 18:00:00,2019,Aug,2018-2019,1,,2,10.98714,10.8932,10.9038666666667,10.86711,10.98714
2019-08-27 19:00:00,2019,Aug,2018-2019,1,,2,10.77307,10.96885,10.9368341666667,10.77307,11.07279
2019-08-27 20:00:00,2019,Aug,2018-2019,1,,2,10.75081,10.76815,10.7814816666667,10.69868,10.90656
2019-08-27 21:00:00,2019,Aug,2018-2019,1,,2,10.80394,10.722,10.7143,10.61417,10.80394
2019-08-27 22:00:00,2019,Aug,2018-2019,1,,2,11.34844,11.0229,11.0431766666667,10.79811,11.34844
2019-08-27 23:00:00,2019,Aug,2018-2019,1,,2,11.82236,11.64075,11.6387675,11.43693,11.82236
2019-08-28 00:00:00,2019,Aug,2018-2019,1,,2,11.32401,11.3395,11.3128683333333,10.88448,11.87289
2019-08-28 01:00:00,2019,Aug,2018-2019,1,,2,11.56872,11.519225,11.519665,11.31262,11.74459
2019-08-28 02:00:00,2019,Aug,2018-2019,1,,2,11.70867,11.4919,11.4307,11.01698,11.70867
2019-08-28 03:00:00,2019,Aug,2018-2019,1,,2,11.48521,11.7258,11.702475,11.48521,11.88166
2019-08-28 04:00:00,2019,Aug,2018-2019,1,,2,11.08708,11.0914,11.1129875,11.08585,11.25625
2019-08-28 05:00:00,2019,Aug,2018-2019,1,,2,11.29716,11.2772,11.2615241666667,11.10619,11.3264
2019-08-28 06:00:00,2019,Aug,2018-2019,1,,2,11.01702,11.02645,11.0778575,10.98374,11.3284
2019-08-28 07:00:00,2019,Aug,2018-2019,1,,2,11.01889,10.93155,10.9709375,10.87551,11.14029
2019-08-28 08:00:00,2019,Aug,2018-2019,1,,2,11.03707,11.0619,11.062975,10.95021,11.15984
2019-08-28 09:00:00,2019,Aug,2018-2019,1,,2,11.10403,11.03295,11.0437033333333,10.98638,11.10403
2019-08-28 10:00:00,2019,Aug,2018-2019,1,,2,11.38137,11.35605,11.3213341666667,11.11796,11.48698
2019-08-28 11:00:00,2019,Aug,2018-2019,1,,2,11.17437,11.24235,11.2345408333333,11.12838,11.29928
2019-08-28 12:00:00,2019,Aug,2018-2019,1,,2,11.5797,11.39555,11.3895758333333,11.22111,11.5797
2019-08-28 13:00:00,2019,Aug,2018-2019,1,,2,11.19903,11.36565,11.3746741666667,11.06067,11.81727
2019-08-28 14:00:00,2019,Aug,2018-2019,1,,2,11.00763,11.08675,11.1137075,11.00763,11.24805
2019-08-28 15:00:00,2019,Aug,2018-2019,1,,2,11.09208,11.08625,11.0745066666667,10.99697,11.13596
2019-08-28 16:00:00,2019,Aug,2018-2019,1,,2,11.05418,11.09815,11.0959683333333,11.05418,11.12096
2019-08-28 17:00:00,2019,Aug,2018-2019,1,,2,11.19424,11.10275,11.1085933333333,11.03521,11.19424
2019-08-28 18:00:00,2019,Aug,2018-2019,1,,2,11.06011,11.24525,11.238475,11.06011,11.32838
2019-08-28 19:00:00,2019,Aug,2018-2019,1,,2,10.9494,10.80805,10.8239383333333,10.75766,10.9494
2019-08-28 20:00:00,2019,Aug,2018-2019,1,,2,10.64188,10.54375,10.5995616666667,10.53111,10.91632
2019-08-28 21:00:00,2019,Aug,2018-2019,1,,2,10.87928,10.8197,10.7965708333333,10.68089,10.87928
2019-08-28 22:00:00,2019,Aug,2018-2019,1,,2,10.92789,10.95395,10.9602725,10.88659,11.03703
2019-08-28 23:00:00,2019,Aug,2018-2019,1,,2,11.33846,11.01695,11.0688483333333,10.87336,11.33846
2019-08-29 00:00:00,2019,Aug,2018-2019,1,,2,11.48079,11.49445,11.5023075,11.39657,11.62279
2019-08-29 01:00:00,2019,Aug,2018-2019,1,,2,11.00858,11.23815,11.1994025,10.99816,11.41667
2019-08-29 02:00:00,2019,Aug,2018-2019,1,,2,11.23807,11.2121,11.2615708333333,11.03043,11.49087
2019-08-29 03:00:00,2019,Aug,2018-2019,1,,2,11.40514,11.38995,11.3742391666667,11.24767,11.50483
2019-08-29 04:00:00,2019,Aug,2018-2019,1,,2,11.24793,11.44745,11.4382975,11.24717,11.54997
2019-08-29 05:00:00,2019,Aug,2018-2019,1,,2,10.79241,10.818075,10.97501,10.72971,11.3575
2019-08-29 06:00:00,2019,Aug,2018-2019,1,,2,11.34599,10.9215,11.00982,10.80292,11.34599
2019-08-29 07:00:00,2019,Aug,2018-2019,1,,2,10.98768,11.0744,11.1457533333333,10.96702,11.38177
2019-08-29 08:00:00,2019,Aug,2018-2019,1,,2,11.07959,11.07635,11.0625233333333,10.99311,11.11507
2019-08-29 09:00:00,2019,Aug,2018-2019,1,,2,11.1431,11.08675,11.0868775,10.98615,11.1486
2019-08-29 10:00:00,2019,Aug,2018-2019,1,,2,11.15935,11.134,11.1312558333333,11.09721,11.1643
2019-08-29 11:00:00,2019,Aug,2018-2019,1,,2,11.34362,11.2549,11.2602775,11.17328,11.34362
2019-08-29 12:00:00,2019,Aug,2018-2019,1,,2,11.4631,11.37515,11.3853091666667,11.33925,11.4631
2019-08-29 13:00:00,2019,Aug,2018-2019,1,,2,11.39793,11.4121,11.4372633333333,11.3122,11.57869
2019-08-29 14:00:00,2019,Aug,2018-2019,1,,2,11.24154,11.248175,11.2570725,11.17223,11.39474
2019-08-29 15:00:00,2019,Aug,2018-2019,1,,2,11.01028,11.03465,11.0566866666667,10.96553,11.22362
2019-08-29 16:00:00,2019,Aug,2018-2019,1,,2,10.89956,11.01635,11.009205,10.89956,11.09829
2019-08-29 17:00:00,2019,Aug,2018-2019,1,,2,10.95734,10.89945,10.9144316666667,10.87399,10.98274
2019-08-29 18:00:00,2019,Aug,2018-2019,1,,2,10.89135,10.9593,10.9711283333333,10.89135,11.05726
2019-08-29 19:00:00,2019,Aug,2018-2019,1,,2,10.78934,10.7849,10.788675,10.76053,10.8451
2019-08-29 20:00:00,2019,Aug,2018-2019,1,,2,10.55467,10.65185,10.6860258333333,10.55467,10.81431
2019-08-29 21:00:00,2019,Aug,2018-2019,1,,2,10.60092,10.62305,10.6234625,10.56481,10.67799
2019-08-29 22:00:00,2019,Aug,2018-2019,1,,2,10.83176,10.65465,10.6667033333333,10.54982,10.83176
2019-08-29 23:00:00,2019,Aug,2018-2019,1,,2,10.81838,10.6079,10.6185675,10.49945,10.81838
2019-08-30 00:00:00,2019,Aug,2018-2019,1,,2,10.71646,10.6211,10.6475441666667,10.48469,10.88686
2019-08-30 01:00:00,2019,Aug,2018-2019,1,,2,11.18871,11.116,11.0549183333333,10.77395,11.18871
2019-08-30 02:00:00,2019,Aug,2018-2019,1,,2,11.35423,11.33285,11.3365141666667,11.21575,11.43062
2019-08-30 03:00:00,2019,Aug,2018-2019,1,,2,10.96461,11.2633,11.2618883333333,10.96461,11.54618
2019-08-30 04:00:00,2019,Aug,2018-2019,1,,2,11.17251,10.90245,10.9524066666667,10.8358,11.17251
2019-08-30 05:00:00,2019,Aug,2018-2019,1,,2,11.10897,11.241025,11.2323233333333,11.10897,11.30128
2019-08-30 06:00:00,2019,Aug,2018-2019,1,,2,10.941,10.96085,10.9471158333333,10.83133,11.03749
2019-08-30 07:00:00,2019,Aug,2018-2019,1,,2,10.96766,10.996,11.0032108333333,10.96163,11.05946
2019-08-30 08:00:00,2019,Aug,2018-2019,1,,2,10.78241,11.02575,11.0063466666667,10.78241,11.08402
2019-08-30 09:00:00,2019,Aug,2018-2019,1,,2,11.15484,11.02745,10.9724225,10.72081,11.15484
2019-08-30 10:00:00,2019,Aug,2018-2019,1,,2,10.94458,10.93605,11.0037225,10.91978,11.18238
2019-08-30 11:00:00,2019,Aug,2018-2019,1,,2,11.27226,11.1309,11.1338358333333,10.96848,11.27226
2019-08-30 12:00:00,2019,Aug,2018-2019,1,,2,11.00113,11.02235,11.072585,11.00113,11.28126
2019-08-30 13:00:00,2019,Aug,2018-2019,1,,2,11.00662,10.9501,10.9506308333333,10.88709,11.01042
2019-08-30 14:00:00,2019,Aug,2018-2019,1,,2,11.16966,11.011125,11.0368625,10.96589,11.16966
2019-08-30 15:00:00,2019,Aug,2018-2019,1,,2,11.21377,11.11435,11.1238375,11.00727,11.24976
2019-08-30 16:00:00,2019,Aug,2018-2019,1,,2,10.87141,11.059525,11.0461925,10.87141,11.10705
2019-08-30 17:00:00,2019,Aug,2018-2019,1,,2,10.83067,10.772775,10.7681383333333,10.68339,10.83067
2019-08-30 18:00:00,2019,Aug,2018-2019,1,,2,10.76574,10.6052,10.6063408333333,10.46343,10.76574
2019-08-30 19:00:00,2019,Aug,2018-2019,1,,2,10.67552,10.72,10.7172575,10.59419,10.81875
2019-08-30 20:00:00,2019,Aug,2018-2019,1,,2,10.90799,10.8944,10.875985,10.70247,10.99384
2019-08-30 21:00:00,2019,Aug,2018-2019,1,,2,10.67453,10.788475,10.7749125,10.62679,10.9003
2019-08-30 22:00:00,2019,Aug,2018-2019,1,,2,11.05127,10.9338,10.9197075,10.73385,11.05127
2019-08-30 23:00:00,2019,Aug,2018-2019,1,,2,10.95325,10.89275,10.9107816666667,10.83948,11.05713
2019-08-31 00:00:00,2019,Aug,2018-2019,1,,2,11.10435,10.9836,10.95481,10.79062,11.10435
2019-08-31 01:00:00,2019,Aug,2018-2019,1,,2,11.06086,11.06095,11.0364416666667,10.8904,11.14539
2019-08-31 02:00:00,2019,Aug,2018-2019,1,,2,11.03433,11.0174,11.0515583333333,10.97471,11.17901
2019-08-31 03:00:00,2019,Aug,2018-2019,1,,2,11.3618,11.244675,11.2206933333333,11.05257,11.3618
2019-08-31 04:00:00,2019,Aug,2018-2019,1,,2,11.43111,11.3737,11.3711233333333,11.329,11.43111
2019-08-31 05:00:00,2019,Aug,2018-2019,1,,2,11.13111,11.17225,11.1980491666667,11.12564,11.45204
2019-08-31 06:00:00,2019,Aug,2018-2019,1,,2,10.64529,10.76445,10.8133441666667,10.5846,11.13564
2019-08-31 07:00:00,2019,Aug,2018-2019,1,,2,10.94368,10.86465,10.8413625,10.68797,10.96201
2019-08-31 08:00:00,2019,Aug,2018-2019,1,,2,11.09907,11.011,11.0300758333333,10.95597,11.11488
2019-08-31 09:00:00,2019,Aug,2018-2019,1,,2,11.06381,11.00905,11.0210433333333,10.98179,11.07283
2019-08-31 10:00:00,2019,Aug,2018-2019,1,,2,11.11513,11.12,11.1207016666667,10.98279,11.25547
2019-08-31 11:00:00,2019,Aug,2018-2019,1,,2,11.25665,11.19685,11.1868241666667,11.11121,11.25665
2019-08-31 12:00:00,2019,Aug,2018-2019,1,,2,11.08992,11.1425,11.1921875,11.08992,11.31535
2019-08-31 13:00:00,2019,Aug,2018-2019,1,,2,11.09324,11.1563,11.1610666666667,11.08255,11.27438
2019-08-31 14:00:00,2019,Aug,2018-2019,1,,2,10.86076,11.06425,11.0057416666667,10.80563,11.19216
2019-08-31 15:00:00,2019,Aug,2018-2019,1,,2,11.0954,11.0999,11.0962091666667,10.91784,11.20744
2019-08-31 16:00:00,2019,Aug,2018-2019,1,,2,11.14954,11.13305,11.1386583333333,11.10798,11.18413
2019-08-31 17:00:00,2019,Aug,2018-2019,1,,2,11.20219,11.1869,11.1938366666667,11.16669,11.21984
2019-08-31 18:00:00,2019,Aug,2018-2019,1,,2,10.8054,10.69395,10.7138808333333,10.58478,10.89856
2019-08-31 19:00:00,2019,Aug,2018-2019,1,,2,10.66035,10.6148,10.6285691666667,10.55744,10.78757
2019-08-31 20:00:00,2019,Aug,2018-2019,1,,2,10.86167,10.8229,10.8023316666667,10.68092,10.89036
2019-08-31 21:00:00,2019,Aug,2018-2019,1,,2,10.89637,10.8706,10.8764433333333,10.85011,10.90475
2019-08-31 22:00:00,2019,Aug,2018-2019,1,,2,10.85865,10.8827,10.907025,10.83235,11.06133
